sku,style_id,catalog,category,weight,tp1,tp2,mrp_old,final_mrp_old,ajio_mrp,amazon_mrp,amazon_fba_mrp,flipkart_mrp,limeroad_mrp,myntra_mrp,paytm_mrp,snapdeal_mrp,style,size,asin
Os282KR_M,Os282KR,Mix,Kurta,0.3,415.0,336.15,2095.0,2095.0,2095,2295,2295,2295,2095,2295,2095,2095,,,
Os282KR_L,Os282KR,Mix,Kurta,0.3,415.0,336.15,2095.0,2095.0,2095,2295,2295,2295,2095,2295,2095,2095,,,
Os282KR_XL,Os282KR,Mix,Kurta,0.3,415.0,336.15,2095.0,2095.0,2095,2295,2295,2295,2095,2295,2095,2095,,,
Os282KR_2XL,Os282KR,Mix,Kurta,0.3,415.0,336.15,2095.0,2095.0,2095,2295,2295,2295,2095,2295,2095,2095,,,
Os282KR_3XL,Os282KR,Mix,Kurta,0.3,415.0,336.15,2095.0,2095.0,2095,2295,2295,2295,2095,2295,2095,2095,,,
Os290_S,Os290,Mix,Kurta Set,0.4,625.0,506.25,3195.0,3195.0,3195,3195,3195,3195,3195,3195,3195,3195,,,
Os290_M,Os290,Mix,Kurta Set,0.4,625.0,506.25,3195.0,3195.0,3195,3195,3195,3195,3195,3195,3195,3195,,,
Os290_L,Os290,Mix,Kurta Set,0.4,625.0,506.25,3195.0,3195.0,3195,3195,3195,3195,3195,3195,3195,3195,,,
Os290_XL,Os290,Mix,Kurta Set,0.4,625.0,506.25,3195.0,3195.0,3195,3195,3195,3195,3195,3195,3195,3195,,,
Os290_2XL,Os290,Mix,Kurta Set,0.4,625.0,506.25,3195.0,3195.0,3195,3195,3195,3195,3195,3195,3195,3195,,,
Os290_3XL,Os290,Mix,Kurta Set,0.4,625.0,506.25,3195.0,3195.0,3195,3195,3195,3195,3195,3195,3195,3195,,,
Os290KR_S,Os290KR,Mix,Kurta,0.3,400.0,324.0,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os290KR_M,Os290KR,Mix,Kurta,0.3,400.0,324.0,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os290KR_L,Os290KR,Mix,Kurta,0.3,400.0,324.0,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os290KR_XL,Os290KR,Mix,Kurta,0.3,400.0,324.0,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os290KR_2XL,Os290KR,Mix,Kurta,0.3,400.0,324.0,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os290KR_3XL,Os290KR,Mix,Kurta,0.3,400.0,324.0,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os289_S,Os289,Mix,Kurta Set,0.4,615.0,498.15,3095.0,3095.0,3095,3095,3095,3095,3095,2895,3095,3095,,,
Os289_M,Os289,Mix,Kurta Set,0.4,615.0,498.15,3095.0,3095.0,3095,3095,3095,3095,3095,2895,3095,3095,,,
Os289_L,Os289,Mix,Kurta Set,0.4,615.0,498.15,3095.0,3095.0,3095,3095,3095,3095,3095,2895,3095,3095,,,
Os289_XL,Os289,Mix,Kurta Set,0.4,615.0,498.15,3095.0,3095.0,3095,3095,3095,3095,3095,2895,3095,3095,,,
Os289_2XL,Os289,Mix,Kurta Set,0.4,615.0,498.15,3095.0,3095.0,3095,3095,3095,3095,3095,2895,3095,3095,,,
Os289_3XL,Os289,Mix,Kurta Set,0.4,615.0,498.15,3095.0,3095.0,3095,3095,3095,3095,3095,2895,3095,3095,,,
Os289KR_S,Os289KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os289KR_M,Os289KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os289KR_L,Os289KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os289KR_XL,Os289KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os289KR_2XL,Os289KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os289KR_3XL,Os289KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os198_5045_XS,Os198_5045,Colors-7,Kurta,0.3,381.0,308.61,1538.0,1595.0,1595,1595,1595,1595,1595,1595,1595,1595,,,
Os192_1124_XS,Os192_1124,Mix,Kurta,0.3,570.0,461.7,2298.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os275_3XL,Os275,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os308_L,Os308,Mix,Kurta Set,0.4,615.0,498.15,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os275_M,Os275,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os275_L,Os275,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os308_3XL,Os308,Mix,Kurta Set,0.4,615.0,498.15,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os163_2XLL,Os163,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os160_MM,Os160,Mix,Kurta,0.3,424.0,343.44,2240.0,1695.0,1695,1695,1695,1695,1795,1695,1895,1695,,,
Os160_XS,Os160,Mix,Kurta,0.3,424.0,343.44,2240.0,1695.0,1695,1695,1695,1695,1795,1695,1895,1695,,,
Os326_XS,Os326,Mix,Kurta,0.3,467.0,378.27,1878.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os326_S,Os326,Mix,Kurta,0.3,467.0,378.27,1878.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os326_M,Os326,Mix,Kurta,0.3,467.0,378.27,1878.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os326_L,Os326,Mix,Kurta,0.3,467.0,378.27,1878.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os326_XL,Os326,Mix,Kurta,0.3,467.0,378.27,1878.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os326_2XL,Os326,Mix,Kurta,0.3,467.0,378.27,1878.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os326_3XL,Os326,Mix,Kurta,0.3,467.0,378.27,1878.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
