sku_code,design_no,stock,category,size,color,sku,style,asin
J0203-TP-XS,J0203,2.0,TOP,XS,Green,,,
J0203-TP-XXL,J0203,2.0,TOP,XXL,Green,,,
J0203-TP-XXXL,J0203,3.0,TOP,XXXL,Green,,,
J0204-TP-L,J0204,1.0,TUNIC,L,Mustard,,,
J0204-TP-M,J0204,1.0,TUNIC,M,Mustard,,,
J0204-TP-S,J0204,3.0,TUNIC,S,Mustard,,,
J0204-TP-XL,J0204,2.0,TUNIC,XL,Mustard,,,
J0204-TP-XS,J0204,5.0,TUNIC,XS,Mustard,,,
J0204-TP-XXL,J0204,4.0,TUNIC,XXL,Mustard,,,
J0204-TP-XXXL,J0204,7.0,TUNIC,XXXL,Mustard,,,
J0205-TP-L,J0205,2.0,TOP,L,Peach,,,
J0205-TP-M,J0205,2.0,TOP,M,Peach,,,
J0205-TP-S,J0205,5.0,TOP,S,Peach,,,
J0205-TP-XL,J0205,4.0,TOP,XL,Peach,,,
J0205-TP-XS,J0205,7.0,TOP,XS,Peach,,,
J0205-TP-XXL,J0205,6.0,TOP,XXL,Peach,,,
J0205-TP-XXXL,J0205,3.0,TOP,XXXL,Peach,,,
J0207-DR-L,J0207,14.0,DRESS,L,Olive,,,
J0207-DR-M,J0207,20.0,DRESS,M,Olive,,,
J0207-DR-S,J0207,33.0,DRESS,S,Olive,,,
J0207-DR-XL,J0207,35.0,DRESS,XL,Olive,,,
J0207-DR-XS,J0207,13.0,DRESS,XS,Olive,,,
J0207-DR-XXL,J0207,1.0,DRESS,XXL,Olive,,,
J0207-DR-XXXL,J0207,10.0,DRESS,XXXL,Olive,,,
J0208-DR-L,J0208,2.0,DRESS,L,Peach,,,
J0208-DR-M,J0208,5.0,DRESS,M,Peach,,,
J0208-DR-S,J0208,9.0,DRESS,S,Peach,,,
J0208-DR-XL,J0208,2.0,DRESS,XL,Peach,,,
J0208-DR-XS,J0208,35.0,DRESS,XS,Peach,,,
J0208-DR-XXL,J0208,3.0,DRESS,XXL,Peach,,,
J0208-DR-XXXL,J0208,9.0,DRESS,XXXL,Peach,,,
J0209-DR-L,J0209,26.0,DRESS,L,Blue,,,
J0209-DR-M,J0209,43.0,DRESS,M,Blue,,,
J0209-DR-S,J0209,49.0,DRESS,S,Blue,,,
J0209-DR-XL,J0209,12.0,DRESS,XL,Blue,,,
J0209-DR-XS,J0209,25.0,DRESS,XS,Blue,,,
J0209-DR-XXL,J0209,19.0,DRESS,XXL,Blue,,,
J0209-DR-XXXL,J0209,32.0,DRESS,XXXL,Blue,,,
J0210-DR-L,J0210,3.0,DRESS,L,Navy Blue,,,
J0210-DR-M,J0210,2.0,DRESS,M,Navy Blue,,,
J0210-DR-S,J0210,3.0,DRESS,S,Navy Blue,,,
J0210-DR-XL,J0210,5.0,DRESS,XL,Navy Blue,,,
J0210-DR-XS,J0210,6.0,DRESS,XS,Navy Blue,,,
J0210-DR-XXL,J0210,7.0,DRESS,XXL,Navy Blue,,,
J0210-DR-XXXL,J0210,4.0,DRESS,XXXL,Navy Blue,,,
J0211-DR-L,J0211,11.0,DRESS,L,Maroon,,,
J0211-DR-M,J0211,14.0,DRESS,M,Maroon,,,
J0211-DR-S,J0211,6.0,DRESS,S,Maroon,,,
J0211-DR-XL,J0211,17.0,DRESS,XL,Maroon,,,
J0211-DR-XS,J0211,8.0,DRESS,XS,Maroon,,,
J0211-DR-XXL,J0211,24.0,DRESS,XXL,Maroon,,,
J0211-DR-XXXL,J0211,3.0,DRESS,XXXL,Maroon,,,
J0212-DR-L,J0212,9.0,DRESS,L,Green,,,
J0212-DR-M,J0212,22.0,DRESS,M,Green,,,
J0212-DR-S,J0212,33.0,DRESS,S,Green,,,
J0212-DR-XL,J0212,5.0,DRESS,XL,Green,,,
J0212-DR-XS,J0212,34.0,DRESS,XS,Green,,,
J0212-DR-XXL,J0212,6.0,DRESS,XXL,Green,,,
J0212-DR-XXXL,J0212,3.0,DRESS,XXXL,Green,,,
J0213-TP-L,J0213,3.0,TOP,L,Mustard,,,
J0213-TP-M,J0213,3.0,TOP,M,Mustard,,,
J0213-TP-S,J0213,20.0,TOP,S,Mustard,,,
J0213-TP-XL,J0213,2.0,TOP,XL,Mustard,,,
J0213-TP-XS,J0213,32.0,TOP,XS,Mustard,,,
J0213-TP-XXL,J0213,9.0,TOP,XXL,Mustard,,,
J0213-TP-XXXL,J0213,7.0,TOP,XXXL,Mustard,,,
J0214-TP-L,J0214,8.0,TOP,L,BURGUNDY,,,
J0214-TP-M,J0214,4.0,TOP,M,BURGUNDY,,,
J0214-TP-S,J0214,3.0,TOP,S,BURGUNDY,,,
J0214-TP-XL,J0214,4.0,TOP,XL,BURGUNDY,,,
J0214-TP-XS,J0214,13.0,TOP,XS,BURGUNDY,,,
J0214-TP-XXL,J0214,3.0,TOP,XXL,BURGUNDY,,,
J0214-TP-XXXL,J0214,10.0,TOP,XXXL,BURGUNDY,,,
J0215-BL-L,J0215,15.0,BLOUSE,L,Blue,,,
J0215-BL-M,J0215,22.0,BLOUSE,M,Blue,,,
J0215-BL-S,J0215,40.0,BLOUSE,S,Blue,,,
J0215-BL-XL,J0215,28.0,BLOUSE,XL,Blue,,,
J0215-BL-XS,J0215,1.0,BLOUSE,XS,Blue,,,
J0215-BL-XXL,J0215,22.0,BLOUSE,XXL,Blue,,,
J0216-BL-L,J0216,31.0,BLOUSE,L,Green,,,
J0216-BL-M,J0216,20.0,BLOUSE,M,Green,,,
J0216-BL-S,J0216,8.0,BLOUSE,S,Green,,,
J0216-BL-XL,J0216,23.0,BLOUSE,XL,Green,,,
J0216-BL-XXL,J0216,17.0,BLOUSE,XXL,Green,,,
J0217-BL-L,J0217,16.0,BLOUSE,L,Purple,,,
J0217-BL-M,J0217,24.0,BLOUSE,M,Purple,,,
J0217-BL-S,J0217,18.0,BLOUSE,S,Purple,,,
J0217-BL-XL,J0217,20.0,BLOUSE,XL,Purple,,,
J0217-BL-XXL,J0217,12.0,BLOUSE,XXL,Purple,,,
J0219-BL-L,J0219,64.0,BLOUSE,L,Pink,,,
J0219-BL-M,J0219,72.0,BLOUSE,M,Pink,,,
J0219-BL-S,J0219,66.0,BLOUSE,S,Pink,,,
J0219-BL-XL,J0219,82.0,BLOUSE,XL,Pink,,,
J0219-BL-XXL,J0219,54.0,BLOUSE,XXL,Pink,,,
J0220-BL-L,J0220,19.0,BLOUSE,L,Maroon,,,
J0220-BL-M,J0220,27.0,BLOUSE,M,Maroon,,,
J0220-BL-S,J0220,18.0,BLOUSE,S,Maroon,,,
J0220-BL-XL,J0220,28.0,BLOUSE,XL,Maroon,,,
J0220-BL-XXL,J0220,16.0,BLOUSE,XXL,Maroon,,,
J0223-SKD-L,J0223,23.0,SET,L,Purple,,,
J0223-SKD-M,J0223,30.0,SET,M,Purple,,,
J0223-SKD-S,J0223,28.0,SET,S,Purple,,,
J0223-SKD-XL,J0223,25.0,SET,XL,Purple,,,
J0223-SKD-XS,J0223,16.0,SET,XS,Purple,,,
J0223-SKD-XXL,J0223,30.0,SET,XXL,Purple,,,
J0223-SKD-XXXL,J0223,9.0,SET,XXXL,Purple,,,
J0224-SKD-L,J0224,54.0,SET,L,Pink,,,
J0224-SKD-M,J0224,46.0,SET,M,Pink,,,
J0224-SKD-S,J0224,62.0,SET,S,Pink,,,
J0224-SKD-XL,J0224,51.0,SET,XL,Pink,,,
J0224-SKD-XS,J0224,45.0,SET,XS,Pink,,,
J0224-SKD-XXL,J0224,42.0,SET,XXL,Pink,,,
J0224-SKD-XXXL,J0224,41.0,SET,XXXL,Pink,,,
J0225-SKD-L,J0225,30.0,SET,L,Blue,,,
J0225-SKD-M,J0225,25.0,SET,M,Blue,,,
J0225-SKD-S,J0225,49.0,SET,S,Blue,,,
J0225-SKD-XL,J0225,31.0,SET,XL,Blue,,,
J0225-SKD-XS,J0225,48.0,SET,XS,Blue,,,
J0225-SKD-XXL,J0225,36.0,SET,XXL,Blue,,,
J0225-SKD-XXXL,J0225,22.0,SET,XXXL,Blue,,,
J0226-SKD-L,J0226,32.0,SET,L,Green,,,
J0226-SKD-M,J0226,147.0,SET,M,Green,,,
J0226-SKD-S,J0226,61.0,SET,S,Green,,,
J0226-SKD-XL,J0226,79.0,SET,XL,Green,,,
J0226-SKD-XS,J0226,39.0,SET,XS,Green,,,
J0226-SKD-XXL,J0226,34.0,SET,XXL,Green,,,
J0226-SKD-XXXL,J0226,39.0,SET,XXXL,Green,,,
J0228-SKD-L,J0228,3.0,SET,L,Navy Blue,,,
J0228-SKD-M,J0228,38.0,SET,M,Navy Blue,,,
J0228-SKD-S,J0228,34.0,SET,S,Navy Blue,,,
J0228-SKD-XL,J0228,41.0,SET,XL,Navy Blue,,,
J0228-SKD-XS,J0228,32.0,SET,XS,Navy Blue,,,
J0228-SKD-XXL,J0228,35.0,SET,XXL,Navy Blue,,,
J0228-SKD-XXXL,J0228,49.0,SET,XXXL,Navy Blue,,,
J0229-SKD-L,J0229,50.0,SET,L,Maroon,,,
J0229-SKD-M,J0229,63.0,SET,M,Maroon,,,
J0229-SKD-S,J0229,67.0,SET,S,Maroon,,,
J0229-SKD-XL,J0229,67.0,SET,XL,Maroon,,,
J0229-SKD-XS,J0229,60.0,SET,XS,Maroon,,,
J0229-SKD-XXL,J0229,68.0,SET,XXL,Maroon,,,
J0229-SKD-XXXL,J0229,53.0,SET,XXXL,Maroon,,,
J0230-SKD-L,J0230,51.0,KURTA SET,L,Blue,,,
J0230-SKD-M,J0230,152.0,KURTA SET,M,Blue,,,
J0230-SKD-S,J0230,84.0,KURTA SET,S,Blue,,,
J0230-SKD-XL,J0230,31.0,KURTA SET,XL,Blue,,,
J0230-SKD-XS,J0230,148.0,KURTA SET,XS,Blue,,,
J0230-SKD-XXL,J0230,24.0,KURTA SET,XXL,Blue,,,
J0230-SKD-XXXL,J0230,26.0,KURTA SET,XXXL,Blue,,,
J0231-SKD-L,J0231,16.0,KURTA SET,L,Green,,,
J0231-SKD-M,J0231,34.0,KURTA SET,M,Green,,,
J0231-SKD-S,J0231,30.0,KURTA SET,S,Green,,,
J0231-SKD-XL,J0231,18.0,KURTA SET,XL,Green,,,
J0231-SKD-XS,J0231,30.0,KURTA SET,XS,Green,,,
J0231-SKD-XXL,J0231,24.0,KURTA SET,XXL,Green,,,
J0231-SKD-XXXL,J0231,13.0,KURTA SET,XXXL,Green,,,
J0232-SKD-L,J0232,21.0,KURTA SET,L,Multicolor,,,
J0232-SKD-M,J0232,31.0,KURTA SET,M,Multicolor,,,
J0232-SKD-S,J0232,8.0,KURTA SET,S,Multicolor,,,
J0232-SKD-XL,J0232,12.0,KURTA SET,XL,Multicolor,,,
J0232-SKD-XS,J0232,33.0,KURTA SET,XS,Multicolor,,,
J0232-SKD-XXL,J0232,10.0,KURTA SET,XXL,Multicolor,,,
J0232-SKD-XXXL,J0232,41.0,KURTA SET,XXXL,Multicolor,,,
J0233-SKD-L,J0233,48.0,KURTA SET,L,Maroon,,,
J0233-SKD-M,J0233,31.0,KURTA SET,M,Maroon,,,
J0233-SKD-S,J0233,111.0,KURTA SET,S,Maroon,,,
J0233-SKD-XL,J0233,48.0,KURTA SET,XL,Maroon,,,
J0233-SKD-XS,J0233,88.0,KURTA SET,XS,Maroon,,,
J0233-SKD-XXL,J0233,75.0,KURTA SET,XXL,Maroon,,,
J0233-SKD-XXXL,J0233,36.0,KURTA SET,XXXL,Maroon,,,
J0234-SKD-L,J0234,6.0,KURTA SET,L,Mustard,,,
J0234-SKD-M,J0234,5.0,KURTA SET,M,Mustard,,,
J0234-SKD-S,J0234,6.0,KURTA SET,S,Mustard,,,
J0234-SKD-XL,J0234,8.0,KURTA SET,XL,Mustard,,,
J0234-SKD-XS,J0234,52.0,KURTA SET,XS,Mustard,,,
J0234-SKD-XXL,J0234,6.0,KURTA SET,XXL,Mustard,,,
J0234-SKD-XXXL,J0234,7.0,KURTA SET,XXXL,Mustard,,,
J0235-SKD-L,J0235,20.0,KURTA SET,L,Rust,,,
J0235-SKD-M,J0235,37.0,KURTA SET,M,Rust,,,
J0235-SKD-S,J0235,26.0,KURTA SET,S,Rust,,,
J0235-SKD-XL,J0235,44.0,KURTA SET,XL,Rust,,,
J0235-SKD-XS,J0235,52.0,KURTA SET,XS,Rust,,,
J0235-SKD-XXL,J0235,49.0,KURTA SET,XXL,Rust,,,
J0235-SKD-XXXL,J0235,47.0,KURTA SET,XXXL,Rust,,,
J0236-SKD-L,J0236,5.0,KURTA SET,L,Pink,,,
J0236-SKD-M,J0236,3.0,KURTA SET,M,Pink,,,
J0236-SKD-S,J0236,7.0,KURTA SET,S,Pink,,,
J0236-SKD-XL,J0236,3.0,KURTA SET,XL,Pink,,,
J0236-SKD-XS,J0236,4.0,KURTA SET,XS,Pink,,,
J0236-SKD-XXL,J0236,6.0,KURTA SET,XXL,Pink,,,
J0236-SKD-XXXL,J0236,4.0,KURTA SET,XXXL,Pink,,,
J0237-SKD-L,J0237,6.0,KURTA SET,L,Orange,,,
J0237-SKD-M,J0237,2.0,KURTA SET,M,Orange,,,
J0237-SKD-S,J0237,6.0,KURTA SET,S,Orange,,,
J0237-SKD-XL,J0237,4.0,KURTA SET,XL,Orange,,,
J0237-SKD-XS,J0237,22.0,KURTA SET,XS,Orange,,,
J0237-SKD-XXL,J0237,4.0,KURTA SET,XXL,Orange,,,
J0237-SKD-XXXL,J0237,8.0,KURTA SET,XXXL,Orange,,,
J0238-LCD-L,J0238,5.0,LEHENGA CHOLI,L,White,,,
J0238-LCD-M,J0238,0.0,LEHENGA CHOLI,M,White,,,
J0238-LCD-S,J0238,3.0,LEHENGA CHOLI,S,White,,,
J0238-LCD-XL,J0238,7.0,LEHENGA CHOLI,XL,White,,,
J0238-LCD-XS,J0238,1.0,LEHENGA CHOLI,XS,White,,,
J0238-LCD-XXL,J0238,17.0,LEHENGA CHOLI,XXL,White,,,
J0238-LCD-XXXL,J0238,8.0,LEHENGA CHOLI,XXXL,White,,,
J0239-SKD-L,J0239,7.0,KURTA SET,L,OFF WHITE,,,
J0239-SKD-M,J0239,14.0,KURTA SET,M,OFF WHITE,,,
J0239-SKD-S,J0239,23.0,KURTA SET,S,OFF WHITE,,,
J0239-SKD-XL,J0239,5.0,KURTA SET,XL,OFF WHITE,,,
J0239-SKD-XS,J0239,6.0,KURTA SET,XS,OFF WHITE,,,
J0239-SKD-XXL,J0239,8.0,KURTA SET,XXL,OFF WHITE,,,
J0239-SKD-XXXL,J0239,3.0,KURTA SET,XXXL,OFF WHITE,,,
J0240-SKD-L,J0240,6.0,KURTA SET,L,OFF WHITE,,,
J0240-SKD-M,J0240,6.0,KURTA SET,M,OFF WHITE,,,
J0240-SKD-S,J0240,7.0,KURTA SET,S,OFF WHITE,,,
J0240-SKD-XL,J0240,4.0,KURTA SET,XL,OFF WHITE,,,
J0240-SKD-XS,J0240,41.0,KURTA SET,XS,OFF WHITE,,,
J0240-SKD-XXL,J0240,0.0,KURTA SET,XXL,OFF WHITE,,,
J0240-SKD-XXXL,J0240,10.0,KURTA SET,XXXL,OFF WHITE,,,
J0241-SKD-L,J0241,21.0,KURTA SET,L,OFF WHITE,,,
J0241-SKD-M,J0241,21.0,KURTA SET,M,OFF WHITE,,,
J0241-SKD-S,J0241,30.0,KURTA SET,S,OFF WHITE,,,
J0241-SKD-XL,J0241,24.0,KURTA SET,XL,OFF WHITE,,,
J0241-SKD-XS,J0241,50.0,KURTA SET,XS,OFF WHITE,,,
J0241-SKD-XXL,J0241,30.0,KURTA SET,XXL,OFF WHITE,,,
J0241-SKD-XXXL,J0241,51.0,KURTA SET,XXXL,OFF WHITE,,,
J0242-SKD-L,J0242,3.0,KURTA SET,L,OFF WHITE,,,
J0242-SKD-M,J0242,3.0,KURTA SET,M,OFF WHITE,,,
J0242-SKD-S,J0242,26.0,KURTA SET,S,OFF WHITE,,,
J0242-SKD-XL,J0242,0.0,KURTA SET,XL,OFF WHITE,,,
J0242-SKD-XS,J0242,33.0,KURTA SET,XS,OFF WHITE,,,
J0242-SKD-XXL,J0242,7.0,KURTA SET,XXL,OFF WHITE,,,
J0242-SKD-XXXL,J0242,24.0,KURTA SET,XXXL,OFF WHITE,,,
J0243-DR-L,J0243,2.0,DRESS,L,OFF WHITE,,,
J0243-DR-M,J0243,5.0,DRESS,M,OFF WHITE,,,
J0243-DR-S,J0243,3.0,DRESS,S,OFF WHITE,,,
J0243-DR-XL,J0243,4.0,DRESS,XL,OFF WHITE,,,
J0243-DR-XS,J0243,31.0,DRESS,XS,OFF WHITE,,,
J0243-DR-XXL,J0243,8.0,DRESS,XXL,OFF WHITE,,,
J0243-DR-XXXL,J0243,7.0,DRESS,XXXL,OFF WHITE,,,
J0244-SKD-L,J0244,4.0,KURTA SET,L,OFF WHITE,,,
J0244-SKD-M,J0244,4.0,KURTA SET,M,OFF WHITE,,,
J0244-SKD-S,J0244,7.0,KURTA SET,S,OFF WHITE,,,
J0244-SKD-XL,J0244,5.0,KURTA SET,XL,OFF WHITE,,,
J0244-SKD-XS,J0244,22.0,KURTA SET,XS,OFF WHITE,,,
J0244-SKD-XXL,J0244,22.0,KURTA SET,XXL,OFF WHITE,,,
J0244-SKD-XXXL,J0244,6.0,KURTA SET,XXXL,OFF WHITE,,,
J0245-SKD-L,J0245,16.0,KURTA SET,L,OFF WHITE,,,
J0245-SKD-M,J0245,14.0,KURTA SET,M,OFF WHITE,,,
J0245-SKD-S,J0245,27.0,KURTA SET,S,OFF WHITE,,,
J0245-SKD-XL,J0245,10.0,KURTA SET,XL,OFF WHITE,,,
J0245-SKD-XS,J0245,22.0,KURTA SET,XS,OFF WHITE,,,
J0245-SKD-XXL,J0245,11.0,KURTA SET,XXL,OFF WHITE,,,
J0245-SKD-XXXL,J0245,10.0,KURTA SET,XXXL,OFF WHITE,,,
J0246-SKD-L,J0246,40.0,KURTA SET,L,OFF WHITE,,,
J0246-SKD-M,J0246,31.0,KURTA SET,M,OFF WHITE,,,
J0246-SKD-S,J0246,34.0,KURTA SET,S,OFF WHITE,,,
J0246-SKD-XL,J0246,42.0,KURTA SET,XL,OFF WHITE,,,
J0246-SKD-XS,J0246,42.0,KURTA SET,XS,OFF WHITE,,,
J0246-SKD-XXL,J0246,36.0,KURTA SET,XXL,OFF WHITE,,,
J0246-SKD-XXXL,J0246,47.0,KURTA SET,XXXL,OFF WHITE,,,
J0247-SKD-L,J0247,28.0,KURTA SET,L,Teal,,,
J0247-SKD-M,J0247,16.0,KURTA SET,M,Teal,,,
J0247-SKD-S,J0247,29.0,KURTA SET,S,Teal,,,
J0247-SKD-XL,J0247,43.0,KURTA SET,XL,Teal,,,
J0247-SKD-XS,J0247,24.0,KURTA SET,XS,Teal,,,
J0247-SKD-XXL,J0247,37.0,KURTA SET,XXL,Teal,,,
J0247-SKD-XXXL,J0247,38.0,KURTA SET,XXXL,Teal,,,
J0248-KR-DPT-L,J0248,0.0,KURTA SET,L,Orange,,,
J0248-KR-DPT-M,J0248,7.0,KURTA SET,M,Orange,,,
J0248-KR-DPT-S,J0248,6.0,KURTA SET,S,Orange,,,
J0248-KR-DPT-XL,J0248,4.0,KURTA SET,XL,Orange,,,
J0248-KR-DPT-XS,J0248,15.0,KURTA SET,XS,Orange,,,
J0248-KR-DPT-XXL,J0248,6.0,KURTA SET,XXL,Orange,,,
J0248-KR-DPT-XXXL,J0248,8.0,KURTA SET,XXXL,Orange,,,
J0249-SKD-L,J0249,26.0,KURTA SET,L,Blue,,,
J0249-SKD-M,J0249,34.0,KURTA SET,M,Blue,,,
J0249-SKD-S,J0249,46.0,KURTA SET,S,Blue,,,
J0249-SKD-XL,J0249,43.0,KURTA SET,XL,Blue,,,
J0249-SKD-XS,J0249,47.0,KURTA SET,XS,Blue,,,
J0249-SKD-XXL,J0249,32.0,KURTA SET,XXL,Blue,,,
J0249-SKD-XXXL,J0249,29.0,KURTA SET,XXXL,Blue,,,
J0250-SKD-L,J0250,9.0,KURTA SET,L,Olive,,,
J0250-SKD-M,J0250,8.0,KURTA SET,M,Olive,,,
J0250-SKD-S,J0250,17.0,KURTA SET,S,Olive,,,
J0250-SKD-XL,J0250,10.0,KURTA SET,XL,Olive,,,
J0250-SKD-XS,J0250,52.0,KURTA SET,XS,Olive,,,
J0250-SKD-XXL,J0250,4.0,KURTA SET,XXL,Olive,,,
J0250-SKD-XXXL,J0250,28.0,KURTA SET,XXXL,Olive,,,
J0251-SKD-L,J0251,7.0,KURTA SET,L,Mustard,,,
J0251-SKD-M,J0251,4.0,KURTA SET,M,Mustard,,,
J0251-SKD-S,J0251,23.0,KURTA SET,S,Mustard,,,
J0251-SKD-XL,J0251,7.0,KURTA SET,XL,Mustard,,,
J0251-SKD-XS,J0251,42.0,KURTA SET,XS,Mustard,,,
J0251-SKD-XXL,J0251,23.0,KURTA SET,XXL,Mustard,,,
J0251-SKD-XXXL,J0251,35.0,KURTA SET,XXXL,Mustard,,,
J0252-SKD-L,J0252,1.0,KURTA SET,L,Orange,,,
J0252-SKD-M,J0252,2.0,KURTA SET,M,Orange,,,
J0252-SKD-S,J0252,2.0,KURTA SET,S,Orange,,,
J0252-SKD-XL,J0252,2.0,KURTA SET,XL,Orange,,,
J0252-SKD-XS,J0252,9.0,KURTA SET,XS,Orange,,,
J0252-SKD-XXL,J0252,6.0,KURTA SET,XXL,Orange,,,
J0252-SKD-XXXL,J0252,6.0,KURTA SET,XXXL,Orange,,,
J0254-SKD-L,J0254,5.0,KURTA SET,L,Wine,,,
J0254-SKD-M,J0254,6.0,KURTA SET,M,Wine,,,
J0254-SKD-S,J0254,15.0,KURTA SET,S,Wine,,,
J0254-SKD-XL,J0254,10.0,KURTA SET,XL,Wine,,,
J0254-SKD-XS,J0254,21.0,KURTA SET,XS,Wine,,,
J0254-SKD-XXL,J0254,20.0,KURTA SET,XXL,Wine,,,
J0254-SKD-XXXL,J0254,6.0,KURTA SET,XXXL,Wine,,,
J0259-KR-L,J0259,0.0,KURTA,L,Green,,,
J0259-KR-M,J0259,2.0,KURTA,M,Green,,,
J0259-KR-S,J0259,1.0,KURTA,S,Green,,,
J0259-KR-XL,J0259,1.0,KURTA,XL,Green,,,
J0260-KR-L,J0260,1.0,KURTA,L,Green,,,
J0260-KR-M,J0260,1.0,KURTA,M,Green,,,
J0260-KR-S,J0260,1.0,KURTA,S,Green,,,
J0260-KR-XL,J0260,0.0,KURTA,XL,Green,,,
J0260-KR-XXL,J0260,0.0,KURTA,XXL,Green,,,
J0261-KR-L,J0261,1.0,KURTA,L,Black,,,
J0261-KR-M,J0261,1.0,KURTA,M,Black,,,
J0261-KR-S,J0261,0.0,KURTA,S,Black,,,
J0261-KR-XL,J0261,2.0,KURTA,XL,Black,,,
J0261-KR-XXL,J0261,1.0,KURTA,XXL,Black,,,
J0262-KR-L,J0262,2.0,KURTA,L,Grey,,,
J0262-KR-M,J0262,0.0,KURTA,M,Grey,,,
J0262-KR-S,J0262,2.0,KURTA,S,Grey,,,
J0262-KR-XL,J0262,1.0,KURTA,XL,Grey,,,
J0262-KR-XXL,J0262,2.0,KURTA,XXL,Grey,,,
J0263-KR-L,J0263,0.0,KURTA,L,Maroon,,,
J0263-KR-M,J0263,0.0,KURTA,M,Maroon,,,
J0263-KR-S,J0263,4.0,KURTA,S,Maroon,,,
J0263-KR-XL,J0263,2.0,KURTA,XL,Maroon,,,
J0263-KR-XXL,J0263,1.0,KURTA,XXL,Maroon,,,
J0264-KR-L,J0264,0.0,KURTA,L,Pink,,,
J0264-KR-M,J0264,2.0,KURTA,M,Pink,,,
J0264-KR-S,J0264,2.0,KURTA,S,Pink,,,
J0264-KR-XL,J0264,1.0,KURTA,XL,Pink,,,
J0264-KR-XXL,J0264,0.0,KURTA,XXL,Pink,,,
J0265-KR-L,J0265,1.0,KURTA,L,Blue,,,
J0265-KR-M,J0265,2.0,KURTA,M,Blue,,,
J0265-KR-S,J0265,1.0,KURTA,S,Blue,,,
J0265-KR-XL,J0265,3.0,KURTA,XL,Blue,,,
J0265-KR-XXL,J0265,0.0,KURTA,XXL,Blue,,,
J0277-SKD-L,J0277,6.0,KURTA SET,L,Gold,,,
J0277-SKD-M,J0277,31.0,KURTA SET,M,Gold,,,
J0277-SKD-S,J0277,78.0,KURTA SET,S,Gold,,,
J0277-SKD-XL,J0277,9.0,KURTA SET,XL,Gold,,,
J0277-SKD-XS,J0277,72.0,KURTA SET,XS,Gold,,,
J0277-SKD-XXL,J0277,57.0,KURTA SET,XXL,Gold,,,
J0277-SKD-XXXL,J0277,52.0,KURTA SET,XXXL,Gold,,,
J0278-SET-L,J0278,1.0,KURTA SET,L,Peach,,,
J0278-SET-M,J0278,1.0,KURTA SET,M,Peach,,,
J0278-SET-S,J0278,9.0,KURTA SET,S,Peach,,,
J0278-SET-XL,J0278,1.0,KURTA SET,XL,Peach,,,
J0278-SET-XS,J0278,26.0,KURTA SET,XS,Peach,,,
J0278-SET-XXL,J0278,5.0,KURTA SET,XXL,Peach,,,
J0278-SET-XXXL,J0278,9.0,KURTA SET,XXXL,Peach,,,
J0279-SET-L,J0279,8.0,KURTA SET,L,Light Green,,,
J0279-SET-M,J0279,15.0,KURTA SET,M,Light Green,,,
J0279-SET-S,J0279,42.0,KURTA SET,S,Light Green,,,
J0279-SET-XL,J0279,13.0,KURTA SET,XL,Light Green,,,
J0279-SET-XS,J0279,29.0,KURTA SET,XS,Light Green,,,
J0279-SET-XXL,J0279,32.0,KURTA SET,XXL,Light Green,,,
J0279-SET-XXXL,J0279,55.0,KURTA SET,XXXL,Light Green,,,
J0280-SKD-L,J0280,119.0,KURTA SET,L,Peach,,,
J0280-SKD-M,J0280,178.0,KURTA SET,M,Peach,,,
J0280-SKD-XL,J0280,103.0,KURTA SET,XL,Peach,,,
J0280-SKD-XS,J0280,144.0,KURTA SET,XS,Peach,,,
J0280-SKD-XXL,J0280,71.0,KURTA SET,XXL,Peach,,,
J0280-SKD-XXXL,J0280,34.0,KURTA SET,XXXL,Peach,,,
J0281-SKD-L,J0281,86.0,KURTA SET,L,Light Brown,,,
J0281-SKD-M,J0281,164.0,KURTA SET,M,Light Brown,,,
J0281-SKD-S,J0281,155.0,KURTA SET,S,Light Brown,,,
J0281-SKD-XL,J0281,46.0,KURTA SET,XL,Light Brown,,,
J0281-SKD-XS,J0281,97.0,KURTA SET,XS,Light Brown,,,
J0281-SKD-XXL,J0281,14.0,KURTA SET,XXL,Light Brown,,,
J0281-SKD-XXXL,J0281,52.0,KURTA SET,XXXL,Light Brown,,,
J0282-SET-L,J0282,57.0,KURTA SET,L,Pink,,,
J0282-SET-M,J0282,56.0,KURTA SET,M,Pink,,,
J0282-SET-S,J0282,40.0,KURTA SET,S,Pink,,,
J0282-SET-XL,J0282,13.0,KURTA SET,XL,Pink,,,
J0282-SET-XS,J0282,30.0,KURTA SET,XS,Pink,,,
J0282-SET-XXL,J0282,22.0,KURTA SET,XXL,Pink,,,
J0282-SET-XXXL,J0282,27.0,KURTA SET,XXXL,Pink,,,
J0283-SET-L,J0283,10.0,KURTA SET,L,Grey,,,
J0283-SET-M,J0283,7.0,KURTA SET,M,Grey,,,
J0283-SET-S,J0283,45.0,KURTA SET,S,Grey,,,
J0283-SET-XL,J0283,4.0,KURTA SET,XL,Grey,,,
J0283-SET-XS,J0283,23.0,KURTA SET,XS,Grey,,,
J0283-SET-XXL,J0283,5.0,KURTA SET,XXL,Grey,,,
J0283-SET-XXXL,J0283,2.0,KURTA SET,XXXL,Grey,,,
J0284-SKD-L,J0284,2.0,KURTA SET,L,Sky Blue,,,
J0284-SKD-M,J0284,2.0,KURTA SET,M,Sky Blue,,,
J0284-SKD-S,J0284,5.0,KURTA SET,S,Sky Blue,,,
