ship_postal_code,orders_count,customer_segment
523281.0,1,One-time
382019.0,2,Frequent
841419.0,1,One-time
629160.0,4,Frequent
124105.0,2,Frequent
700030.0,17,Loyal
500083.0,77,Loyal
461881.0,1,One-time
395006.0,8,Loyal
382016.0,6,Loyal
700095.0,8,Loyal
560060.0,116,Loyal
629401.0,6,Loyal
400024.0,28,Loyal
411058.0,71,Loyal
416526.0,1,One-time
522510.0,1,One-time
673574.0,2,Frequent
682507.0,10,Loyal
600044.0,126,Loyal
788006.0,9,Loyal
277502.0,1,One-time
676317.0,13,Loyal
761008.0,1,One-time
641041.0,44,Loyal
700063.0,46,Loyal
460004.0,2,Frequent
574211.0,10,Loyal
403115.0,2,Frequent
768212.0,1,One-time
425412.0,10,Loyal
751011.0,1,One-time
781366.0,1,One-time
781382.0,3,Frequent
222125.0,2,Frequent
636141.0,4,Frequent
721144.0,1,One-time
742224.0,1,One-time
160020.0,9,Loyal
758021.0,2,Frequent
416512.0,1,One-time
581207.0,1,One-time
342006.0,12,Loyal
686562.0,3,Frequent
577217.0,1,One-time
134102.0,8,Loyal
387330.0,1,One-time
737135.0,5,Frequent
500076.0,77,Loyal
516444.0,1,One-time
208027.0,39,Loyal
391110.0,3,Frequent
816101.0,3,Frequent
689115.0,4,Frequent
587203.0,2,Frequent
224202.0,1,One-time
571316.0,1,One-time
125001.0,38,Loyal
515201.0,6,Loyal
391101.0,8,Loyal
682301.0,50,Loyal
624002.0,1,One-time
500089.0,336,Loyal
765015.0,2,Frequent
365421.0,1,One-time
741163.0,1,One-time
577228.0,10,Loyal
533343.0,1,One-time
781019.0,17,Loyal
533254.0,1,One-time
431134.0,1,One-time
574219.0,6,Loyal
403107.0,12,Loyal
458669.0,1,One-time
494334.0,8,Loyal
492007.0,12,Loyal
721422.0,2,Frequent
686102.0,9,Loyal
534320.0,3,Frequent
831008.0,2,Frequent
737134.0,22,Loyal
403713.0,17,Loyal
492015.0,7,Loyal
673573.0,3,Frequent
144032.0,2,Frequent
226004.0,29,Loyal
585222.0,13,Loyal
226029.0,29,Loyal
534318.0,1,One-time
628215.0,3,Frequent
788163.0,1,One-time
184101.0,15,Loyal
754207.0,2,Frequent
516101.0,4,Frequent
333504.0,7,Loyal
453331.0,12,Loyal
635110.0,13,Loyal
414603.0,2,Frequent
391243.0,2,Frequent
144402.0,2,Frequent
691509.0,1,One-time
843101.0,1,One-time
400705.0,92,Loyal
621306.0,2,Frequent
410203.0,19,Loyal
533435.0,4,Frequent
176125.0,1,One-time
272175.0,8,Loyal
570011.0,16,Loyal
721631.0,1,One-time
480888.0,1,One-time
144505.0,1,One-time
122012.0,4,Frequent
828111.0,4,Frequent
431203.0,28,Loyal
171207.0,2,Frequent
797103.0,8,Loyal
122107.0,2,Frequent
517590.0,7,Loyal
284002.0,13,Loyal
416402.0,1,One-time
410217.0,1,One-time
410516.0,1,One-time
232118.0,2,Frequent
606604.0,6,Loyal
799264.0,5,Frequent
392001.0,37,Loyal
700033.0,28,Loyal
391445.0,1,One-time
501511.0,6,Loyal
722203.0,1,One-time
700099.0,44,Loyal
226016.0,172,Loyal
532421.0,3,Frequent
403103.0,4,Frequent
134003.0,22,Loyal
440008.0,19,Loyal
670102.0,3,Frequent
700019.0,73,Loyal
796701.0,6,Loyal
690521.0,3,Frequent
686532.0,3,Frequent
411001.0,107,Loyal
641606.0,8,Loyal
389151.0,27,Loyal
231225.0,14,Loyal
531021.0,6,Loyal
577522.0,2,Frequent
627802.0,1,One-time
517584.0,2,Frequent
413202.0,2,Frequent
700018.0,6,Loyal
517326.0,1,One-time
583123.0,4,Frequent
670721.0,2,Frequent
755007.0,2,Frequent
272151.0,1,One-time
756025.0,1,One-time
620026.0,6,Loyal
600088.0,78,Loyal
110010.0,51,Loyal
845416.0,1,One-time
793106.0,1,One-time
685612.0,4,Frequent
342009.0,2,Frequent
333503.0,1,One-time
700130.0,9,Loyal
577004.0,43,Loyal
483053.0,1,One-time
785697.0,1,One-time
690509.0,2,Frequent
781004.0,4,Frequent
756119.0,1,One-time
146113.0,1,One-time
591108.0,10,Loyal
141105.0,1,One-time
491001.0,41,Loyal
752030.0,1,One-time
324007.0,3,Frequent
683515.0,9,Loyal
603003.0,3,Frequent
363035.0,1,One-time
431001.0,75,Loyal
326022.0,1,One-time
591229.0,1,One-time
560007.0,1,One-time
785006.0,6,Loyal
638459.0,5,Frequent
560083.0,111,Loyal
572216.0,3,Frequent
608301.0,2,Frequent
416804.0,1,One-time
743426.0,1,One-time
783130.0,2,Frequent
605012.0,3,Frequent
627003.0,3,Frequent
572101.0,10,Loyal
415605.0,14,Loyal
627120.0,5,Frequent
110003.0,63,Loyal
752014.0,3,Frequent
396171.0,2,Frequent
784168.0,1,One-time
532243.0,3,Frequent
767039.0,1,One-time
753012.0,19,Loyal
242226.0,1,One-time
523329.0,1,One-time
385210.0,2,Frequent
625402.0,3,Frequent
363330.0,1,One-time
743268.0,2,Frequent
380059.0,42,Loyal
562103.0,1,One-time
160003.0,3,Frequent
124104.0,1,One-time
791113.0,10,Loyal
580004.0,9,Loyal
230141.0,2,Frequent
500046.0,41,Loyal
686581.0,3,Frequent
175005.0,7,Loyal
575019.0,14,Loyal
629403.0,1,One-time
413411.0,1,One-time
530046.0,47,Loyal
678681.0,5,Frequent
241303.0,3,Frequent
422004.0,13,Loyal
770034.0,2,Frequent
490020.0,34,Loyal
768002.0,5,Frequent
226007.0,13,Loyal
689676.0,1,One-time
784501.0,6,Loyal
678633.0,4,Frequent
733101.0,10,Loyal
833103.0,1,One-time
781380.0,2,Frequent
611110.0,3,Frequent
782480.0,1,One-time
533305.0,1,One-time
362520.0,8,Loyal
612001.0,24,Loyal
517587.0,1,One-time
177109.0,1,One-time
517192.0,1,One-time
629166.0,3,Frequent
680590.0,3,Frequent
782105.0,6,Loyal
457222.0,2,Frequent
180016.0,2,Frequent
755051.0,2,Frequent
342003.0,11,Loyal
413109.0,2,Frequent
625021.0,1,One-time
123021.0,2,Frequent
422112.0,1,One-time
500108.0,1,One-time
307510.0,3,Frequent
607803.0,11,Loyal
451224.0,3,Frequent
734209.0,1,One-time
477001.0,3,Frequent
600050.0,30,Loyal
560066.0,438,Loyal
486331.0,4,Frequent
811311.0,6,Loyal
273201.0,2,Frequent
600075.0,28,Loyal
851117.0,6,Loyal
781006.0,51,Loyal
689514.0,1,One-time
477335.0,1,One-time
244302.0,6,Loyal
476115.0,2,Frequent
520008.0,48,Loyal
641025.0,32,Loyal
612601.0,4,Frequent
321026.0,1,One-time
451221.0,2,Frequent
421306.0,108,Loyal
181131.0,1,One-time
636102.0,4,Frequent
431131.0,1,One-time
140413.0,2,Frequent
125052.0,1,One-time
803214.0,1,One-time
394107.0,8,Loyal
788737.0,1,One-time
303108.0,5,Frequent
673631.0,9,Loyal
571478.0,1,One-time
712613.0,2,Frequent
224123.0,6,Loyal
591216.0,1,One-time
205264.0,1,One-time
562102.0,3,Frequent
691533.0,8,Loyal
521345.0,3,Frequent
845301.0,2,Frequent
500081.0,174,Loyal
522212.0,2,Frequent
400059.0,176,Loyal
678556.0,2,Frequent
276128.0,4,Frequent
402125.0,1,One-time
524311.0,2,Frequent
523301.0,5,Frequent
580029.0,9,Loyal
383421.0,1,One-time
486886.0,6,Loyal
400067.0,267,Loyal
364515.0,2,Frequent
400036.0,8,Loyal
816106.0,1,One-time
341503.0,1,One-time
752108.0,1,One-time
534328.0,1,One-time
391760.0,4,Frequent
832401.0,3,Frequent
562120.0,3,Frequent
462016.0,42,Loyal
413107.0,1,One-time
244102.0,3,Frequent
249204.0,9,Loyal
700097.0,24,Loyal
395023.0,5,Frequent
560023.0,47,Loyal
744303.0,1,One-time
472338.0,1,One-time
690502.0,10,Loyal
853202.0,3,Frequent
712412.0,1,One-time
500060.0,90,Loyal
160002.0,12,Loyal
679104.0,4,Frequent
415108.0,1,One-time
208023.0,6,Loyal
502103.0,24,Loyal
181141.0,2,Frequent
673313.0,1,One-time
743411.0,2,Frequent
331024.0,1,One-time
695027.0,5,Frequent
518405.0,2,Frequent
175025.0,2,Frequent
143202.0,1,One-time
800009.0,6,Loyal
673309.0,2,Frequent
171005.0,25,Loyal
625008.0,1,One-time
523279.0,7,Loyal
753009.0,6,Loyal
131302.0,1,One-time
629193.0,1,One-time
273311.0,1,One-time
251315.0,1,One-time
605008.0,46,Loyal
670143.0,2,Frequent
517520.0,12,Loyal
784184.0,1,One-time
751006.0,40,Loyal
801102.0,1,One-time
607302.0,1,One-time
475335.0,4,Frequent
184151.0,1,One-time
192231.0,12,Loyal
759117.0,1,One-time
391150.0,3,Frequent
502300.0,9,Loyal
752079.0,1,One-time
735202.0,3,Frequent
752069.0,7,Loyal
180019.0,4,Frequent
174301.0,2,Frequent
700144.0,16,Loyal
841403.0,1,One-time
276288.0,1,One-time
736206.0,3,Frequent
574230.0,2,Frequent
682026.0,17,Loyal
176103.0,2,Frequent
700057.0,13,Loyal
140001.0,17,Loyal
831006.0,6,Loyal
221603.0,2,Frequent
160001.0,2,Frequent
625016.0,20,Loyal
487221.0,2,Frequent
713130.0,1,One-time
829209.0,1,One-time
151102.0,1,One-time
400019.0,39,Loyal
110053.0,74,Loyal
505472.0,1,One-time
243639.0,1,One-time
571111.0,9,Loyal
388001.0,41,Loyal
847403.0,1,One-time
382346.0,1,One-time
689501.0,15,Loyal
744103.0,42,Loyal
394635.0,1,One-time
758027.0,1,One-time
403202.0,12,Loyal
676525.0,2,Frequent
361150.0,1,One-time
414202.0,4,Frequent
574231.0,10,Loyal
302029.0,44,Loyal
680701.0,2,Frequent
700131.0,11,Loyal
679341.0,2,Frequent
788126.0,1,One-time
576117.0,5,Frequent
535580.0,2,Frequent
759145.0,9,Loyal
360007.0,28,Loyal
246155.0,1,One-time
500031.0,3,Frequent
391740.0,13,Loyal
811214.0,8,Loyal
383255.0,1,One-time
515261.0,2,Frequent
480667.0,1,One-time
828130.0,4,Frequent
743502.0,1,One-time
768017.0,5,Frequent
575008.0,31,Loyal
781014.0,12,Loyal
451332.0,1,One-time
713518.0,1,One-time
757020.0,1,One-time
324004.0,1,One-time
394405.0,1,One-time
754001.0,6,Loyal
825408.0,1,One-time
261505.0,1,One-time
440026.0,19,Loyal
500073.0,43,Loyal
572107.0,7,Loyal
305404.0,2,Frequent
603105.0,1,One-time
784506.0,6,Loyal
824217.0,1,One-time
600126.0,119,Loyal
505174.0,4,Frequent
415124.0,3,Frequent
580008.0,15,Loyal
517588.0,5,Frequent
517101.0,2,Frequent
636006.0,14,Loyal
632521.0,1,One-time
382210.0,11,Loyal
630551.0,3,Frequent
481331.0,1,One-time
700124.0,28,Loyal
743331.0,8,Loyal
450445.0,2,Frequent
713206.0,14,Loyal
401106.0,3,Frequent
201310.0,146,Loyal
503101.0,2,Frequent
678591.0,1,One-time
141004.0,4,Frequent
243701.0,2,Frequent
676501.0,8,Loyal
403404.0,1,One-time
695575.0,1,One-time
560076.0,537,Loyal
396007.0,3,Frequent
574119.0,1,One-time
829103.0,2,Frequent
632602.0,21,Loyal
600062.0,67,Loyal
680655.0,10,Loyal
560099.0,137,Loyal
508114.0,1,One-time
695024.0,15,Loyal
443301.0,6,Loyal
212301.0,1,One-time
531162.0,7,Loyal
391310.0,3,Frequent
440019.0,1,One-time
572117.0,1,One-time
638458.0,1,One-time
140501.0,2,Frequent
462023.0,42,Loyal
505172.0,10,Loyal
577544.0,1,One-time
522313.0,1,One-time
263629.0,1,One-time
742406.0,2,Frequent
275301.0,2,Frequent
506244.0,2,Frequent
821111.0,1,One-time
224238.0,3,Frequent
495442.0,1,One-time
686010.0,12,Loyal
133001.0,45,Loyal
576215.0,1,One-time
682502.0,5,Frequent
600046.0,1,One-time
445202.0,5,Frequent
734012.0,10,Loyal
796005.0,9,Loyal
635751.0,4,Frequent
380051.0,41,Loyal
530016.0,67,Loyal
441502.0,2,Frequent
140126.0,4,Frequent
695570.0,1,One-time
673501.0,1,One-time
632405.0,5,Frequent
206253.0,1,One-time
521201.0,21,Loyal
523166.0,1,One-time
530001.0,21,Loyal
535526.0,1,One-time
402201.0,13,Loyal
431154.0,1,One-time
641402.0,11,Loyal
783135.0,2,Frequent
484661.0,3,Frequent
737116.0,4,Frequent
389330.0,4,Frequent
721448.0,2,Frequent
695004.0,24,Loyal
233227.0,1,One-time
793021.0,6,Loyal
524003.0,52,Loyal
442401.0,36,Loyal
600103.0,7,Loyal
208026.0,10,Loyal
452020.0,13,Loyal
506348.0,2,Frequent
331304.0,7,Loyal
125076.0,1,One-time
306902.0,1,One-time
180020.0,4,Frequent
431806.0,1,One-time
504311.0,1,One-time
673634.0,3,Frequent
695525.0,2,Frequent
143533.0,1,One-time
523225.0,1,One-time
524322.0,11,Loyal
721131.0,1,One-time
788013.0,1,One-time
517325.0,34,Loyal
700111.0,3,Frequent
560079.0,105,Loyal
786004.0,5,Frequent
144024.0,2,Frequent
521101.0,16,Loyal
431102.0,2,Frequent
621113.0,1,One-time
505531.0,2,Frequent
247772.0,3,Frequent
572106.0,15,Loyal
242306.0,1,One-time
303702.0,7,Loyal
403402.0,9,Loyal
135133.0,4,Frequent
691001.0,18,Loyal
641101.0,2,Frequent
752054.0,16,Loyal
689513.0,4,Frequent
695143.0,3,Frequent
493228.0,1,One-time
682506.0,9,Loyal
382435.0,1,One-time
144407.0,2,Frequent
628004.0,3,Frequent
246174.0,14,Loyal
160071.0,27,Loyal
670011.0,11,Loyal
334302.0,1,One-time
683502.0,3,Frequent
380050.0,17,Loyal
517167.0,2,Frequent
690533.0,4,Frequent
792103.0,6,Loyal
572115.0,2,Frequent
711114.0,4,Frequent
440001.0,27,Loyal
629851.0,4,Frequent
387370.0,1,One-time
450119.0,1,One-time
673571.0,23,Loyal
456001.0,7,Loyal
532484.0,2,Frequent
732124.0,1,One-time
209217.0,5,Frequent
574101.0,1,One-time
382815.0,1,One-time
246179.0,1,One-time
431112.0,2,Frequent
711410.0,1,One-time
844101.0,17,Loyal
400010.0,46,Loyal
848302.0,3,Frequent
122009.0,62,Loyal
815351.0,7,Loyal
151503.0,1,One-time
682510.0,1,One-time
248197.0,8,Loyal
507116.0,2,Frequent
758035.0,9,Loyal
700119.0,13,Loyal
422013.0,47,Loyal
641654.0,23,Loyal
250341.0,2,Frequent
743273.0,3,Frequent
797001.0,25,Loyal
796008.0,3,Frequent
335805.0,4,Frequent
682002.0,22,Loyal
151212.0,1,One-time
844503.0,1,One-time
502101.0,2,Frequent
242127.0,1,One-time
396210.0,12,Loyal
221001.0,49,Loyal
152107.0,5,Frequent
679330.0,1,One-time
533220.0,1,One-time
793003.0,15,Loyal
515331.0,3,Frequent
523292.0,2,Frequent
683575.0,7,Loyal
769042.0,17,Loyal
761206.0,1,One-time
575022.0,5,Frequent
852137.0,2,Frequent
581354.0,2,Frequent
670741.0,11,Loyal
686610.0,3,Frequent
121003.0,122,Loyal
410503.0,3,Frequent
571477.0,1,One-time
518302.0,3,Frequent
637505.0,2,Frequent
400707.0,3,Frequent
700042.0,20,Loyal
754200.0,1,One-time
683520.0,5,Frequent
401401.0,1,One-time
143112.0,3,Frequent
226202.0,2,Frequent
283202.0,3,Frequent
248142.0,2,Frequent
636005.0,15,Loyal
752109.0,1,One-time
571124.0,5,Frequent
679522.0,5,Frequent
441224.0,1,One-time
209625.0,17,Loyal
670325.0,2,Frequent
638311.0,5,Frequent
326520.0,1,One-time
781011.0,25,Loyal
760003.0,3,Frequent
673301.0,2,Frequent
600076.0,19,Loyal
751020.0,23,Loyal
680613.0,2,Frequent
461115.0,2,Frequent
689646.0,4,Frequent
679339.0,3,Frequent
226003.0,86,Loyal
688011.0,3,Frequent
203412.0,1,One-time
441201.0,1,One-time
473335.0,3,Frequent
500098.0,43,Loyal
411024.0,11,Loyal
283207.0,1,One-time
581334.0,6,Loyal
781009.0,17,Loyal
411042.0,20,Loyal
678546.0,1,One-time
522613.0,1,One-time
786623.0,1,One-time
160047.0,66,Loyal
629802.0,3,Frequent
612302.0,2,Frequent
784154.0,3,Frequent
505525.0,1,One-time
440036.0,12,Loyal
322201.0,3,Frequent
148028.0,5,Frequent
140604.0,11,Loyal
250601.0,1,One-time
816109.0,6,Loyal
679331.0,4,Frequent
226030.0,8,Loyal
587301.0,9,Loyal
184120.0,12,Loyal
244414.0,1,One-time
247656.0,1,One-time
203392.0,3,Frequent
403201.0,2,Frequent
621215.0,4,Frequent
843120.0,1,One-time
497225.0,1,One-time
770001.0,16,Loyal
854204.0,1,One-time
735221.0,1,One-time
571443.0,1,One-time
700017.0,46,Loyal
760007.0,4,Frequent
208021.0,21,Loyal
688504.0,2,Frequent
767066.0,1,One-time
766101.0,1,One-time
415114.0,2,Frequent
535101.0,1,One-time
431002.0,10,Loyal
481001.0,16,Loyal
274701.0,2,Frequent
733134.0,7,Loyal
734501.0,1,One-time
670571.0,2,Frequent
110064.0,58,Loyal
342013.0,1,One-time
691002.0,5,Frequent
685608.0,6,Loyal
600041.0,141,Loyal
683522.0,1,One-time
500064.0,17,Loyal
480106.0,6,Loyal
690506.0,3,Frequent
464881.0,2,Frequent
144411.0,1,One-time
828121.0,2,Frequent
577412.0,1,One-time
799288.0,1,One-time
636501.0,1,One-time
201016.0,108,Loyal
141001.0,65,Loyal
394445.0,1,One-time
560044.0,1,One-time
601204.0,10,Loyal
831002.0,9,Loyal
600040.0,132,Loyal
782403.0,1,One-time
413108.0,1,One-time
176048.0,1,One-time
603209.0,13,Loyal
505452.0,2,Frequent
400606.0,101,Loyal
360545.0,1,One-time
453555.0,11,Loyal
759018.0,2,Frequent
504301.0,3,Frequent
803121.0,1,One-time
741238.0,1,One-time
682316.0,7,Loyal
691501.0,7,Loyal
400062.0,36,Loyal
732201.0,9,Loyal
560019.0,44,Loyal
610114.0,1,One-time
146111.0,1,One-time
743412.0,2,Frequent
700117.0,5,Frequent
799003.0,11,Loyal
574241.0,4,Frequent
110076.0,60,Loyal
600042.0,139,Loyal
600118.0,72,Loyal
601206.0,1,One-time
815301.0,34,Loyal
638702.0,1,One-time
731236.0,1,One-time
305006.0,4,Frequent
151001.0,51,Loyal
171012.0,2,Frequent
638453.0,2,Frequent
713385.0,2,Frequent
695542.0,3,Frequent
431005.0,27,Loyal
523286.0,1,One-time
854337.0,1,One-time
521102.0,1,One-time
131301.0,5,Frequent
134117.0,15,Loyal
673003.0,5,Frequent
759103.0,2,Frequent
670642.0,10,Loyal
503180.0,1,One-time
522006.0,78,Loyal
690516.0,2,Frequent
486771.0,1,One-time
400028.0,71,Loyal
444004.0,2,Frequent
638451.0,3,Frequent
560030.0,43,Loyal
143411.0,1,One-time
249205.0,1,One-time
680667.0,1,One-time
683512.0,3,Frequent
638505.0,1,One-time
531020.0,6,Loyal
110022.0,26,Loyal
226301.0,4,Frequent
847302.0,3,Frequent
761200.0,7,Loyal
362620.0,1,One-time
744107.0,11,Loyal
580001.0,25,Loyal
276302.0,2,Frequent
734001.0,50,Loyal
190009.0,1,One-time
485775.0,4,Frequent
754029.0,1,One-time
400710.0,8,Loyal
444002.0,10,Loyal
190002.0,6,Loyal
176216.0,1,One-time
690530.0,2,Frequent
110075.0,249,Loyal
625007.0,31,Loyal
533288.0,9,Loyal
534350.0,5,Frequent
523330.0,1,One-time
522616.0,15,Loyal
535001.0,14,Loyal
281003.0,12,Loyal
700157.0,37,Loyal
585105.0,8,Loyal
673016.0,19,Loyal
800005.0,1,One-time
209502.0,3,Frequent
507002.0,24,Loyal
501141.0,9,Loyal
181205.0,6,Loyal
271502.0,3,Frequent
388540.0,3,Frequent
143606.0,1,One-time
261135.0,2,Frequent
813212.0,2,Frequent
142022.0,15,Loyal
686669.0,2,Frequent
613401.0,14,Loyal
609403.0,2,Frequent
721504.0,1,One-time
431606.0,8,Loyal
560012.0,16,Loyal
506142.0,1,One-time
700091.0,60,Loyal
736208.0,1,One-time
422006.0,18,Loyal
689597.0,5,Frequent
505303.0,1,One-time
676312.0,1,One-time
370465.0,12,Loyal
685508.0,2,Frequent
754204.0,2,Frequent
262523.0,3,Frequent
788010.0,6,Loyal
785621.0,21,Loyal
600112.0,11,Loyal
600009.0,1,One-time
442102.0,4,Frequent
678596.0,3,Frequent
422003.0,36,Loyal
451001.0,17,Loyal
431213.0,1,One-time
305623.0,1,One-time
360001.0,32,Loyal
825409.0,9,Loyal
325202.0,3,Frequent
689641.0,4,Frequent
193101.0,4,Frequent
575028.0,6,Loyal
394155.0,1,One-time
246722.0,3,Frequent
782138.0,6,Loyal
679308.0,1,One-time
768019.0,2,Frequent
440016.0,12,Loyal
517507.0,34,Loyal
533005.0,28,Loyal
574267.0,1,One-time
250001.0,103,Loyal
324002.0,11,Loyal
680582.0,1,One-time
678575.0,1,One-time
612602.0,2,Frequent
785010.0,4,Frequent
852112.0,2,Frequent
148035.0,1,One-time
635653.0,1,One-time
560072.0,120,Loyal
632503.0,4,Frequent
583201.0,20,Loyal
610105.0,5,Frequent
176314.0,18,Loyal
456006.0,5,Frequent
175016.0,2,Frequent
695606.0,1,One-time
209115.0,1,One-time
721628.0,2,Frequent
143008.0,2,Frequent
176056.0,1,One-time
769005.0,8,Loyal
673524.0,4,Frequent
312604.0,2,Frequent
571213.0,4,Frequent
636401.0,8,Loyal
452013.0,5,Frequent
383235.0,1,One-time
625605.0,1,One-time
600068.0,9,Loyal
563137.0,1,One-time
110072.0,4,Frequent
533101.0,45,Loyal
416109.0,1,One-time
758041.0,1,One-time
673029.0,9,Loyal
331701.0,6,Loyal
110082.0,4,Frequent
680026.0,3,Frequent
174101.0,7,Loyal
638002.0,13,Loyal
734007.0,3,Frequent
670105.0,1,One-time
638012.0,9,Loyal
784105.0,2,Frequent
625005.0,5,Frequent
721152.0,4,Frequent
486001.0,47,Loyal
767025.0,2,Frequent
313329.0,1,One-time
621216.0,3,Frequent
388260.0,2,Frequent
743610.0,2,Frequent
842001.0,45,Loyal
110066.0,9,Loyal
123106.0,17,Loyal
800020.0,102,Loyal
686609.0,1,One-time
403601.0,64,Loyal
731104.0,2,Frequent
495690.0,1,One-time
630001.0,5,Frequent
700074.0,31,Loyal
691590.0,1,One-time
628206.0,1,One-time
530015.0,2,Frequent
400075.0,49,Loyal
691526.0,1,One-time
425426.0,1,One-time
203394.0,5,Frequent
133103.0,1,One-time
401602.0,11,Loyal
679103.0,5,Frequent
600053.0,110,Loyal
671317.0,6,Loyal
804453.0,9,Loyal
560013.0,53,Loyal
695581.0,20,Loyal
811202.0,1,One-time
331506.0,2,Frequent
415206.0,1,One-time
500030.0,43,Loyal
500011.0,78,Loyal
562104.0,4,Frequent
736207.0,2,Frequent
505524.0,1,One-time
284403.0,11,Loyal
414302.0,3,Frequent
769010.0,1,One-time
689672.0,5,Frequent
605757.0,2,Frequent
456010.0,38,Loyal
671349.0,1,One-time
177204.0,3,Frequent
825410.0,1,One-time
683108.0,6,Loyal
626102.0,2,Frequent
577112.0,3,Frequent
757055.0,1,One-time
500008.0,152,Loyal
811106.0,4,Frequent
396321.0,11,Loyal
690503.0,8,Loyal
741302.0,6,Loyal
314406.0,2,Frequent
203150.0,2,Frequent
452002.0,8,Loyal
813214.0,6,Loyal
803215.0,3,Frequent
177033.0,3,Frequent
606801.0,2,Frequent
143303.0,1,One-time
757037.0,5,Frequent
576210.0,1,One-time
505416.0,1,One-time
686548.0,3,Frequent
505526.0,1,One-time
632012.0,2,Frequent
574212.0,1,One-time
624401.0,1,One-time
641012.0,13,Loyal
712102.0,4,Frequent
223223.0,1,One-time
221403.0,1,One-time
500056.0,76,Loyal
689711.0,1,One-time
614901.0,1,One-time
575018.0,20,Loyal
560047.0,85,Loyal
362225.0,1,One-time
785685.0,4,Frequent
628101.0,2,Frequent
627812.0,3,Frequent
132101.0,2,Frequent
452009.0,47,Loyal
586130.0,2,Frequent
500047.0,97,Loyal
845454.0,2,Frequent
263156.0,2,Frequent
533216.0,1,One-time
761001.0,2,Frequent
625107.0,9,Loyal
638476.0,7,Loyal
500067.0,27,Loyal
854335.0,1,One-time
734004.0,21,Loyal
110046.0,45,Loyal
509131.0,3,Frequent
530009.0,12,Loyal
515521.0,1,One-time
123029.0,6,Loyal
273310.0,1,One-time
494661.0,1,One-time
224190.0,3,Frequent
682503.0,1,One-time
122050.0,7,Loyal
413512.0,36,Loyal
365440.0,3,Frequent
847239.0,1,One-time
688003.0,4,Frequent
273003.0,15,Loyal
757048.0,1,One-time
517247.0,2,Frequent
382041.0,2,Frequent
191101.0,1,One-time
847235.0,1,One-time
721147.0,3,Frequent
391770.0,1,One-time
263637.0,1,One-time
781325.0,2,Frequent
201303.0,117,Loyal
524414.0,1,One-time
679321.0,1,One-time
441302.0,6,Loyal
132001.0,56,Loyal
781316.0,2,Frequent
521212.0,1,One-time
791112.0,2,Frequent
585313.0,1,One-time
486003.0,1,One-time
577215.0,3,Frequent
533247.0,1,One-time
586109.0,4,Frequent
487001.0,5,Frequent
613006.0,8,Loyal
641002.0,20,Loyal
641666.0,2,Frequent
560028.0,32,Loyal
751030.0,26,Loyal
685509.0,6,Loyal
416005.0,9,Loyal
400607.0,284,Loyal
691551.0,1,One-time
496440.0,3,Frequent
600095.0,99,Loyal
576231.0,2,Frequent
403109.0,1,One-time
496334.0,1,One-time
783380.0,16,Loyal
801507.0,4,Frequent
464114.0,1,One-time
401608.0,1,One-time
590019.0,11,Loyal
600113.0,11,Loyal
700102.0,39,Loyal
410302.0,1,One-time
209202.0,1,One-time
577001.0,2,Frequent
686651.0,4,Frequent
314025.0,4,Frequent
389230.0,9,Loyal
627757.0,1,One-time
171013.0,6,Loyal
190001.0,24,Loyal
533342.0,14,Loyal
625012.0,16,Loyal
764037.0,1,One-time
522413.0,2,Frequent
781031.0,9,Loyal
803303.0,1,One-time
643001.0,7,Loyal
524408.0,1,One-time
110013.0,16,Loyal
682005.0,38,Loyal
635103.0,7,Loyal
756101.0,1,One-time
533261.0,1,One-time
686533.0,3,Frequent
600120.0,2,Frequent
380009.0,28,Loyal
680121.0,9,Loyal
521213.0,1,One-time
249001.0,10,Loyal
743122.0,1,One-time
686503.0,5,Frequent
570022.0,36,Loyal
800011.0,5,Frequent
799007.0,8,Loyal
382213.0,4,Frequent
262308.0,6,Loyal
281204.0,3,Frequent
743263.0,5,Frequent
442605.0,8,Loyal
841239.0,3,Frequent
636001.0,12,Loyal
143201.0,3,Frequent
628801.0,1,One-time
689548.0,3,Frequent
534198.0,1,One-time
523183.0,1,One-time
123411.0,2,Frequent
302025.0,6,Loyal
606001.0,9,Loyal
560032.0,172,Loyal
781022.0,35,Loyal
685511.0,1,One-time
712204.0,1,One-time
246745.0,1,One-time
462037.0,2,Frequent
600004.0,67,Loyal
756181.0,5,Frequent
781012.0,21,Loyal
442705.0,2,Frequent
388510.0,2,Frequent
700001.0,19,Loyal
