item1,item2,pair_count,item1_count,item2_count,total_count,support,confidence_item1_to_item2,confidence_item2_to_item1,lift
Formal Set,Designer Set,1,143,163,119764,8.349754517217195e-06,0.006993006993006993,0.006134969325153374,5.138101162641039
Stylish Kurta,Cotton Kurta,1,196,120,119764,8.349754517217195e-06,0.00510204081632653,0.008333333333333333,5.092006802721088
Cotton Kurta,Stylish Kurta,1,120,196,119764,8.349754517217195e-06,0.008333333333333333,0.00510204081632653,5.092006802721088
Evening Dress,Cocktail Dress,1,148,159,119764,8.349754517217195e-06,0.006756756756756757,0.006289308176100629,5.089410164881863
Cocktail Dress,Evening Dress,1,159,148,119764,8.349754517217195e-06,0.006289308176100629,0.006756756756756757,5.089410164881863
Designer Kurta,Designer Kurta,1,60,393,119764,8.349754517217195e-06,0.016666666666666666,0.002544529262086514,5.079050042408821
Designer Kurta,Designer Kurta,1,393,60,119764,8.349754517217195e-06,0.002544529262086514,0.016666666666666666,5.079050042408821
Casual Kurta,Stylish Kurta,1,85,280,119764,8.349754517217195e-06,0.011764705882352941,0.0035714285714285713,5.032100840336135
Stylish Kurta,Casual Kurta,1,280,85,119764,8.349754517217195e-06,0.0035714285714285713,0.011764705882352941,5.032100840336134
Stylish Kurta,Elegant Set,1,66,361,119764,8.349754517217195e-06,0.015151515151515152,0.002770083102493075,5.026609586166373
Elegant Set,Stylish Kurta,1,361,66,119764,8.349754517217195e-06,0.002770083102493075,0.015151515151515152,5.026609586166373
Stylish Kurta,Cotton Kurta,1,211,113,119764,8.349754517217195e-06,0.004739336492890996,0.008849557522123894,5.023025625969887
Cotton Kurta,Stylish Kurta,1,113,211,119764,8.349754517217195e-06,0.008849557522123894,0.004739336492890996,5.023025625969886
Elegant Set,Designer Kurta,1,385,62,119764,8.349754517217195e-06,0.0025974025974025974,0.016129032258064516,5.017343946376204
Designer Kurta,Elegant Set,1,62,385,119764,8.349754517217195e-06,0.016129032258064516,0.0025974025974025974,5.017343946376204
Designer Set,Elegant Set,1,85,282,119764,8.349754517217195e-06,0.011764705882352941,0.0035460992907801418,4.996412181894034
Elegant Set,Designer Set,1,282,85,119764,8.349754517217195e-06,0.0035460992907801418,0.011764705882352941,4.9964121818940335
Designer Kurta,Stylish Kurta,1,98,245,119764,8.349754517217195e-06,0.01020408163265306,0.004081632653061225,4.988088296543107
Stylish Kurta,Designer Kurta,1,245,98,119764,8.349754517217195e-06,0.004081632653061225,0.01020408163265306,4.988088296543107
Formal Set,Elegant Set,1,234,103,119764,8.349754517217195e-06,0.004273504273504274,0.009708737864077669,4.969048211766659
Elegant Set,Formal Set,1,103,234,119764,8.349754517217195e-06,0.009708737864077669,0.004273504273504274,4.969048211766658
Designer Kurta,Stylish Kurta,1,284,85,119764,8.349754517217195e-06,0.0035211267605633804,0.011764705882352941,4.961226180613091
Stylish Kurta,Designer Kurta,1,85,284,119764,8.349754517217195e-06,0.011764705882352941,0.0035211267605633804,4.96122618061309
Formal Set,Cotton Kurta,1,173,140,119764,8.349754517217195e-06,0.005780346820809248,0.007142857142857143,4.944838976052849
Cotton Kurta,Formal Set,1,140,173,119764,8.349754517217195e-06,0.007142857142857143,0.005780346820809248,4.944838976052849
Designer Kurta,Cocktail Dress,1,63,385,119764,8.349754517217195e-06,0.015873015873015872,0.0025974025974025974,4.937703566274995
Cocktail Dress,Designer Kurta,1,385,63,119764,8.349754517217195e-06,0.0025974025974025974,0.015873015873015872,4.937703566274995
Casual Set,Designer Set,1,179,136,119764,8.349754517217195e-06,0.00558659217877095,0.007352941176470588,4.9196516595465
Designer Set,Casual Set,1,136,179,119764,8.349754517217195e-06,0.007352941176470588,0.00558659217877095,4.9196516595465
Designer Kurta,Stylish Kurta,1,393,62,119764,8.349754517217195e-06,0.002544529262086514,0.016129032258064516,4.915209718460149
Stylish Kurta,Designer Kurta,1,62,393,119764,8.349754517217195e-06,0.016129032258064516,0.002544529262086514,4.915209718460149
Designer Kurta,Stylish Kurta,1,533,46,119764,8.349754517217195e-06,0.001876172607879925,0.021739130434782608,4.8847377436985076
Stylish Kurta,Designer Kurta,1,46,533,119764,8.349754517217195e-06,0.021739130434782608,0.001876172607879925,4.884737743698507
Cotton Kurta,Cotton Kurta,1,225,109,119764,8.349754517217195e-06,0.0044444444444444444,0.009174311926605505,4.883343527013252
Cotton Kurta,Cotton Kurta,1,109,225,119764,8.349754517217195e-06,0.009174311926605505,0.0044444444444444444,4.883343527013252
Formal Set,Formal Set,1,143,173,119764,8.349754517217195e-06,0.006993006993006993,0.005780346820809248,4.841101095436356
Formal Set,Formal Set,1,173,143,119764,8.349754517217195e-06,0.005780346820809248,0.006993006993006993,4.841101095436356
Cotton Kurta,Stylish Kurta,1,199,125,119764,8.349754517217195e-06,0.005025125628140704,0.008,4.814633165829146
Stylish Kurta,Cotton Kurta,1,125,199,119764,8.349754517217195e-06,0.008,0.005025125628140704,4.814633165829146
Designer Set,Casual Set,1,139,179,119764,8.349754517217195e-06,0.007194244604316547,0.00558659217877095,4.813472127326072
Casual Set,Designer Set,1,179,139,119764,8.349754517217195e-06,0.00558659217877095,0.007194244604316547,4.813472127326071
Designer Set,Casual Set,1,192,130,119764,8.349754517217195e-06,0.005208333333333333,0.007692307692307693,4.798237179487179
Casual Set,Designer Set,1,130,192,119764,8.349754517217195e-06,0.007692307692307693,0.005208333333333333,4.798237179487179
Cocktail Dress,Cocktail Dress,1,294,85,119764,8.349754517217195e-06,0.003401360544217687,0.011764705882352941,4.7924769907963185
Cocktail Dress,Cocktail Dress,1,85,294,119764,8.349754517217195e-06,0.011764705882352941,0.003401360544217687,4.7924769907963185
Designer Kurta,Stylish Kurta,1,128,196,119764,8.349754517217195e-06,0.0078125,0.00510204081632653,4.77375637755102
Stylish Kurta,Designer Kurta,1,196,128,119764,8.349754517217195e-06,0.00510204081632653,0.0078125,4.7737563775510194
Designer Set,Designer Kurta,1,450,56,119764,8.349754517217195e-06,0.0022222222222222222,0.017857142857142856,4.752539682539683
Designer Kurta,Designer Set,1,56,450,119764,8.349754517217195e-06,0.017857142857142856,0.0022222222222222222,4.752539682539682
Summer Top,Cocktail Dress,1,86,294,119764,8.349754517217195e-06,0.011627906976744186,0.003401360544217687,4.736750514159152
Cocktail Dress,Summer Top,1,294,86,119764,8.349754517217195e-06,0.003401360544217687,0.011627906976744186,4.7367505141591515
Designer Kurta,Elegant Set,1,213,119,119764,8.349754517217195e-06,0.004694835680751174,0.008403361344537815,4.72497731486961
Elegant Set,Designer Kurta,1,119,213,119764,8.349754517217195e-06,0.008403361344537815,0.004694835680751174,4.7249773148696095
Cocktail Dress,Evening Dress,4,653,156,119764,3.339901806886878e-05,0.006125574272588055,0.02564102564102564,4.702713315270743
Evening Dress,Cocktail Dress,4,156,653,119764,3.339901806886878e-05,0.02564102564102564,0.006125574272588055,4.702713315270743
Designer Set,Cotton Kurta,1,243,105,119764,8.349754517217195e-06,0.00411522633744856,0.009523809523809525,4.693866353125613
Cotton Kurta,Designer Set,1,105,243,119764,8.349754517217195e-06,0.009523809523809525,0.00411522633744856,4.693866353125613
Casual Kurta,Stylish Kurta,1,58,440,119764,8.349754517217195e-06,0.017241379310344827,0.0022727272727272726,4.69294670846395
Stylish Kurta,Casual Kurta,1,440,58,119764,8.349754517217195e-06,0.0022727272727272726,0.017241379310344827,4.69294670846395
Elegant Set,Casual Set,1,148,173,119764,8.349754517217195e-06,0.006756756756756757,0.005780346820809248,4.677550382752695
Casual Set,Elegant Set,1,173,148,119764,8.349754517217195e-06,0.005780346820809248,0.006756756756756757,4.6775503827526945
Designer Kurta,Elegant Set,1,71,361,119764,8.349754517217195e-06,0.014084507042253521,0.002770083102493075,4.672622995591277
Elegant Set,Designer Kurta,1,361,71,119764,8.349754517217195e-06,0.002770083102493075,0.014084507042253521,4.672622995591276
Evening Dress,Evening Dress,1,44,586,119764,8.349754517217195e-06,0.022727272727272728,0.0017064846416382253,4.644896059571828
Evening Dress,Evening Dress,1,586,44,119764,8.349754517217195e-06,0.0017064846416382253,0.022727272727272728,4.644896059571828
Elegant Set,Elegant Set,1,361,72,119764,8.349754517217195e-06,0.002770083102493075,0.013888888888888888,4.607725453985841
Elegant Set,Elegant Set,1,72,361,119764,8.349754517217195e-06,0.013888888888888888,0.002770083102493075,4.607725453985841
Stylish Kurta,Designer Kurta,1,82,317,119764,8.349754517217195e-06,0.012195121951219513,0.0031545741324921135,4.607370931753482
Designer Kurta,Stylish Kurta,1,317,82,119764,8.349754517217195e-06,0.0031545741324921135,0.012195121951219513,4.607370931753481
Casual Set,Formal Set,1,182,143,119764,8.349754517217195e-06,0.005494505494505495,0.006993006993006993,4.601705986321371
Formal Set,Casual Set,1,143,182,119764,8.349754517217195e-06,0.006993006993006993,0.005494505494505495,4.601705986321371
Cotton Kurta,Formal Set,1,105,250,119764,8.349754517217195e-06,0.009523809523809525,0.004,4.562438095238096
Formal Set,Cotton Kurta,1,250,105,119764,8.349754517217195e-06,0.004,0.009523809523809525,4.562438095238095
Formal Set,Designer Set,2,173,304,119764,1.669950903443439e-05,0.011560693641618497,0.006578947368421052,4.554456951627624
Designer Set,Formal Set,2,304,173,119764,1.669950903443439e-05,0.006578947368421052,0.011560693641618497,4.554456951627624
Casual Set,Formal Set,1,179,147,119764,8.349754517217195e-06,0.00558659217877095,0.006802721088435374,4.551514460532816
Formal Set,Casual Set,1,147,179,119764,8.349754517217195e-06,0.006802721088435374,0.00558659217877095,4.551514460532816
Casual Kurta,Evening Dress,1,45,586,119764,8.349754517217195e-06,0.022222222222222223,0.0017064846416382253,4.541676147136899
Evening Dress,Casual Kurta,1,586,45,119764,8.349754517217195e-06,0.0017064846416382253,0.022222222222222223,4.541676147136898
Designer Set,Elegant Set,1,175,151,119764,8.349754517217195e-06,0.005714285714285714,0.006622516556291391,4.532223273415326
Elegant Set,Designer Set,1,151,175,119764,8.349754517217195e-06,0.006622516556291391,0.005714285714285714,4.532223273415326
Casual Kurta,Cocktail Dress,2,138,385,119764,1.669950903443439e-05,0.014492753623188406,0.005194805194805195,4.508338038772822
Cocktail Dress,Casual Kurta,2,385,138,119764,1.669950903443439e-05,0.005194805194805195,0.014492753623188406,4.508338038772822
Elegant Set,Casual Set,1,146,182,119764,8.349754517217195e-06,0.00684931506849315,0.005494505494505495,4.5071503838627125
Casual Set,Elegant Set,1,182,146,119764,8.349754517217195e-06,0.005494505494505495,0.00684931506849315,4.5071503838627125
Designer Set,Elegant Set,1,53,504,119764,8.349754517217195e-06,0.018867924528301886,0.001984126984126984,4.483528002395927
Elegant Set,Designer Set,1,504,53,119764,8.349754517217195e-06,0.001984126984126984,0.018867924528301886,4.483528002395927
Stylish Kurta,Casual Set,1,125,214,119764,8.349754517217195e-06,0.008,0.004672897196261682,4.477158878504673
Casual Set,Stylish Kurta,1,214,125,119764,8.349754517217195e-06,0.004672897196261682,0.008,4.477158878504673
Casual Dress,Casual Dress,1,276,97,119764,8.349754517217195e-06,0.0036231884057971015,0.010309278350515464,4.473479754967877
Casual Dress,Casual Dress,1,97,276,119764,8.349754517217195e-06,0.010309278350515464,0.0036231884057971015,4.473479754967877
Cocktail Dress,Summer Dress,3,653,123,119764,2.5049263551651582e-05,0.004594180704441042,0.024390243902439025,4.4733126657453415
Summer Dress,Cocktail Dress,3,123,653,119764,2.5049263551651582e-05,0.024390243902439025,0.004594180704441042,4.473312665745341
Elegant Set,Casual Set,1,148,182,119764,8.349754517217195e-06,0.006756756756756757,0.005494505494505495,4.446242946242947
Casual Set,Elegant Set,1,182,148,119764,8.349754517217195e-06,0.005494505494505495,0.006756756756756757,4.446242946242946
Designer Set,Casual Set,1,113,239,119764,8.349754517217195e-06,0.008849557522123894,0.0041841004184100415,4.434554004517348
Casual Set,Designer Set,1,239,113,119764,8.349754517217195e-06,0.0041841004184100415,0.008849557522123894,4.434554004517347
Stylish Kurta,Stylish Kurta,1,128,211,119764,8.349754517217195e-06,0.0078125,0.004739336492890996,4.4343898104265405
Stylish Kurta,Stylish Kurta,1,211,128,119764,8.349754517217195e-06,0.004739336492890996,0.0078125,4.4343898104265405
Evening Dress,Cotton Kurta,1,772,35,119764,8.349754517217195e-06,0.0012953367875647669,0.02857142857142857,4.432420429311621
Cotton Kurta,Evening Dress,1,35,772,119764,8.349754517217195e-06,0.02857142857142857,0.0012953367875647669,4.432420429311621
Cocktail Dress,Cotton Kurta,1,160,169,119764,8.349754517217195e-06,0.00625,0.005917159763313609,4.42914201183432
Cotton Kurta,Cocktail Dress,1,169,160,119764,8.349754517217195e-06,0.005917159763313609,0.00625,4.42914201183432
Formal Set,Elegant Set,1,79,343,119764,8.349754517217195e-06,0.012658227848101266,0.0029154518950437317,4.419825072886297
Elegant Set,Formal Set,1,343,79,119764,8.349754517217195e-06,0.0029154518950437317,0.012658227848101266,4.419825072886297
Stylish Kurta,Elegant Set,1,54,504,119764,8.349754517217195e-06,0.018518518518518517,0.001984126984126984,4.400499706055261
Elegant Set,Stylish Kurta,1,504,54,119764,8.349754517217195e-06,0.001984126984126984,0.018518518518518517,4.400499706055261
Cotton Kurta,Casual Kurta,1,225,121,119764,8.349754517217195e-06,0.0044444444444444444,0.008264462809917356,4.399044995408632
Casual Kurta,Cotton Kurta,1,121,225,119764,8.349754517217195e-06,0.008264462809917356,0.0044444444444444444,4.399044995408632
Designer Kurta,Casual Kurta,3,393,208,119764,2.5049263551651582e-05,0.007633587786259542,0.014423076923076924,4.395331767469172
Casual Kurta,Designer Kurta,3,208,393,119764,2.5049263551651582e-05,0.014423076923076924,0.007633587786259542,4.395331767469172
Casual Dress,Cocktail Dress,1,291,94,119764,8.349754517217195e-06,0.003436426116838488,0.010638297872340425,4.3782993346494115
Cocktail Dress,Casual Dress,1,94,291,119764,8.349754517217195e-06,0.010638297872340425,0.003436426116838488,4.3782993346494115
Casual Dress,Stylish Kurta,1,472,58,119764,8.349754517217195e-06,0.00211864406779661,0.017241379310344827,4.374780829924021
Casual Dress,Cocktail Dress,2,472,116,119764,1.669950903443439e-05,0.00423728813559322,0.017241379310344827,4.374780829924021
Cocktail Dress,Casual Dress,2,116,472,119764,1.669950903443439e-05,0.017241379310344827,0.00423728813559322,4.3747808299240205
Stylish Kurta,Casual Dress,1,58,472,119764,8.349754517217195e-06,0.017241379310344827,0.00211864406779661,4.3747808299240205
Summer Dress,Summer Dress,1,429,64,119764,8.349754517217195e-06,0.002331002331002331,0.015625,4.362033799533799
Summer Dress,Summer Dress,1,64,429,119764,8.349754517217195e-06,0.015625,0.002331002331002331,4.362033799533799
Designer Set,Cotton Kurta,1,243,113,119764,8.349754517217195e-06,0.00411522633744856,0.008849557522123894,4.361557230780437
Cotton Kurta,Designer Set,1,113,243,119764,8.349754517217195e-06,0.008849557522123894,0.00411522633744856,4.361557230780436
Casual Set,Elegant Set,1,158,174,119764,8.349754517217195e-06,0.006329113924050633,0.005747126436781609,4.35632183908046
Elegant Set,Casual Set,1,174,158,119764,8.349754517217195e-06,0.005747126436781609,0.006329113924050633,4.35632183908046
Designer Set,Elegant Set,3,164,504,119764,2.5049263551651582e-05,0.018292682926829267,0.005952380952380952,4.346835075493612
Elegant Set,Designer Set,3,504,164,119764,2.5049263551651582e-05,0.005952380952380952,0.018292682926829267,4.346835075493612
Festival Dress,Designer Set,1,91,304,119764,8.349754517217195e-06,0.01098901098901099,0.003289473684210526,4.329236552920764
Designer Set,Festival Dress,1,304,91,119764,8.349754517217195e-06,0.003289473684210526,0.01098901098901099,4.329236552920763
Designer Set,Stylish Kurta,1,113,245,119764,8.349754517217195e-06,0.008849557522123894,0.004081632653061225,4.325952681957739
Stylish Kurta,Designer Set,1,245,113,119764,8.349754517217195e-06,0.004081632653061225,0.008849557522123894,4.325952681957739
Evening Dress,Designer Kurta,1,772,36,119764,8.349754517217195e-06,0.0012953367875647669,0.027777777777777776,4.309297639608521
Evening Dress,Summer Dress,1,772,36,119764,8.349754517217195e-06,0.0012953367875647669,0.027777777777777776,4.309297639608521
Designer Kurta,Evening Dress,1,36,772,119764,8.349754517217195e-06,0.027777777777777776,0.0012953367875647669,4.309297639608521
Summer Dress,Evening Dress,1,36,772,119764,8.349754517217195e-06,0.027777777777777776,0.0012953367875647669,4.309297639608521
Designer Kurta,Designer Kurta,1,98,284,119764,8.349754517217195e-06,0.01020408163265306,0.0035211267605633804,4.30310434032768
Designer Kurta,Designer Kurta,1,284,98,119764,8.349754517217195e-06,0.0035211267605633804,0.01020408163265306,4.30310434032768
Summer Dress,Evening Dress,1,429,65,119764,8.349754517217195e-06,0.002331002331002331,0.015384615384615385,4.29492558723328
